disorder_id,orpha_code,name,disorder_type,disorder_group,expert_link,age_of_onset,type_of_inheritance
20507,280832,Congenital pulmonary airway malformation type 1,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=280832,Antenatal|Neonatal,
20578,284149,Craniosynostosis-dental anomalies,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284149,Infancy|Neonatal,Autosomal recessive
20576,284139,"Larsen-like syndrome, B3GAT3 type",Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284139,Infancy|Neonatal,Autosomal recessive
20583,284180,Xp22.13p22.2 duplication syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284180,Infancy|Neonatal,X-linked recessive
20582,284169,Facial dysmorphism-developmental delay-behavioral abnormalities syndrome due to 10p11.21p12.31 microdeletion,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284169,Infancy,Not applicable|Unknown
20581,284160,8q21.11 microdeletion syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284160,Infancy|Neonatal,Autosomal dominant|Not applicable
20587,284247,Familial retinal arterial macroaneurysm,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284247,Childhood,Autosomal recessive
20585,284232,Autosomal dominant Charcot-Marie-Tooth disease type 2O,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284232,Childhood,Autosomal dominant
20584,284227,TEMPI syndrome,Clinical syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284227,Adult,
20590,284271,Autosomal recessive cerebellar ataxia-psychomotor delay syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284271,Childhood,Autosomal recessive
20589,284264,IgG4-related disease,Clinical group,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284264,Adult,Not applicable
20595,284324,Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284324,Childhood,Autosomal recessive
20592,284282,Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284282,Infancy|Neonatal,Autosomal recessive
20593,284289,Adult-onset autosomal recessive cerebellar ataxia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284289,Adult,Autosomal recessive
20598,284343,DICER1 tumor-predisposition syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284343,Adolescent|Adult|Childhood,Autosomal dominant
20596,284332,Infantile-onset autosomal recessive nonprogressive cerebellar ataxia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284332,Infancy|Neonatal,Autosomal recessive
20597,284339,Pontocerebellar hypoplasia type 7,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284339,Infancy|Neonatal,Autosomal recessive
20603,284388,Reversible cerebral vasoconstriction syndrome,Clinical syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284388,Adult,Not applicable
20601,284362,Fetal lung interstitial tumor,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284362,Infancy|Neonatal,
20607,284411,"Glycerol kinase deficiency, juvenile form",Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284411,Adolescent|Childhood,
20604,284395,Well-differentiated fetal adenocarcinoma of the lung,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284395,All ages,Not applicable
20605,284400,Small cell carcinoma of the bladder,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=284400,Adult,Not applicable
20556,282166,Inherited Creutzfeldt-Jakob disease,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=282166,Adult|Elderly,Autosomal dominant
21405,309854,Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=309854,Childhood,Autosomal recessive
21471,314029,High bone mass osteogenesis imperfecta,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314029,Childhood,Autosomal dominant
21470,314022,Gastric adenocarcinoma and proximal polyposis of the stomach,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314022,Adult,Autosomal dominant
21468,314017,Idiopathic linear interstitial keratitis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314017,Adult,Unknown
21467,314002,Contractures-webbed neck-micrognathia-hypoplastic nipples syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314002,Infancy|Neonatal,No data available
21466,313947,2q23.1 microduplication syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313947,Infancy|Neonatal,Not applicable|Unknown
21465,313936,PENS syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313936,Infancy|Neonatal,Not applicable
21464,313920,Epstein-Barr virus-associated gastric carcinoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313920,Adult|Elderly,Multigenic/multifactorial
21462,313906,Congenital pancreatic cyst,Morphological anomaly,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313906,Infancy|Neonatal,Unknown
21461,313892,Developmental and speech delay due to SOX5 deficiency,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313892,Infancy|Neonatal,Autosomal dominant|Not applicable
21460,313884,12p12.1 microdeletion syndrome,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313884,Infancy|Neonatal,Autosomal dominant|Not applicable
21459,313855,FGFR2-related bent bone dysplasia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313855,Antenatal|Neonatal,Autosomal dominant
21458,313850,Infantile cerebellar-retinal degeneration,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313850,Infancy|Neonatal,Autosomal recessive
21457,313846,Familial cutaneous telangiectasia and oropharyngeal cancer predisposition syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313846,Infancy|Neonatal,Autosomal dominant
21456,313838,Coats plus syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313838,Childhood,Autosomal recessive
21452,313800,Retinal dystrophy-optic nerve edema-splenomegaly-anhidrosis-migraine headache syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313800,Childhood,Autosomal dominant
21453,313808,Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313808,Adult,Autosomal dominant
21450,313781,20p13 microdeletion syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313781,Infancy|Neonatal,Autosomal dominant|Not applicable
21451,313795,Jawad syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313795,Infancy|Neonatal,Autosomal recessive
21449,313772,Early-onset spastic ataxia-myoclonic epilepsy-neuropathy syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313772,Childhood,Autosomal recessive
21501,314603,Autosomal recessive spastic ataxia with leukoencephalopathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314603,Adolescent|Adult|Childhood,Autosomal recessive
21500,314597,Chudley-McCullough syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314597,Infancy|Neonatal,Autosomal recessive
21502,314613,Growing teratoma syndrome,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314613,Adult,Not applicable
21497,314575,Intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314575,Infancy|Neonatal,Autosomal recessive
21496,314572,Autosomal recessive leukoencephalopathy-ischemic stroke-retinitis pigmentosa syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314572,Infancy|Neonatal,Autosomal recessive
21499,314588,Distal triplication 15q syndrome,Etiological subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314588,Infancy|Neonatal,Not applicable|Unknown
21498,314585,15q overgrowth syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314585,Infancy|Neonatal,Not applicable|Unknown
21492,314485,Young adult-onset distal hereditary motor neuropathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314485,Adult,Autosomal recessive
21495,314566,Primary progressive apraxia of speech,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314566,Adult,Unknown
21494,314555,Facial dysmorphism-ocular anomalies-osteopenia-intellectual disability-dental anomalies syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314555,Infancy|Neonatal,Autosomal recessive
21489,314466,Atypical Meigs syndrome,Clinical syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314466,Adult,Not applicable
21488,314459,Pseudo-Meigs syndrome,Clinical syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314459,Adult,Not applicable
21491,314478,Ovarian fibrothecoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314478,Adult,Not applicable
21490,314473,Ovarian fibroma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314473,Adult,Not applicable
21484,314422,Ameloblastic carcinoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314422,All ages,Not applicable
21486,314432,Spigelian hernia-cryptorchidism syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314432,Infancy|Neonatal,Not applicable
21487,314451,Meigs syndrome,Clinical syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314451,Adult,Not applicable
21480,314394,Short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314394,Infancy|Neonatal,Autosomal recessive
21481,314399,Autosomal dominant aplasia and myelodysplasia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314399,Childhood,Autosomal dominant
21482,314404,Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314404,Adult,Autosomal dominant|Not applicable
21483,314419,Ameloblastoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314419,All ages,Not applicable
21476,314373,Chronic infantile diarrhea due to guanylate cyclase 2C overactivity,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314373,Infancy|Neonatal,Autosomal dominant
21477,314376,Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314376,Neonatal,Autosomal recessive
21478,314381,Hereditary sensory and autonomic neuropathy type 6,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314381,Infancy|Neonatal,Autosomal recessive
21479,314389,Xq12-q13.3 duplication syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314389,Infancy|Neonatal,X-linked recessive
21472,314034,7p22.1 microduplication syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314034,Infancy|Neonatal,Autosomal recessive
21474,314041,Marfanoid habitus-inguinal hernia-advanced bone age syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314041,Antenatal|Infancy|Neonatal,
21475,314051,Leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314051,Infancy|Neonatal,No data available
21251,306682,Manganese poisoning,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306682,All ages,
21249,306674,Kufor-Rakeb syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306674,Adolescent|Childhood,
21248,306669,Hemiparkinsonism-hemiatrophy syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306669,Adolescent|Adult,
21253,306692,Cyanide-induced parkinsonism-dystonia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306692,All ages,
21252,306686,Delayed encephalopathy due to carbon monoxide poisoning,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306686,All ages,
21262,306741,Hemidystonia-hemiatrophy syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306741,Adolescent|Adult|Childhood|Infancy|Neonatal,Not applicable
21261,306734,"Primary dystonia, DYT21 type",Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306734,Adult,
21260,306731,Sydenham chorea,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306731,Adolescent|Adult|Childhood,
21301,308166,Erythrokeratoderma variabilis progressiva,Clinical group,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308166,Childhood|Infancy|Neonatal,
21310,308410,Autism-epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308410,Childhood,Autosomal recessive
21311,308425,Methylmalonic acidemia due to methylmalonyl-CoA epimerase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308425,Childhood|Infancy,
21283,307766,Curly hair-acral keratoderma-caries syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=307766,Adolescent|Childhood,
21285,307804,Autosomal recessive disease with diffuse palmoplantar keratoderma as a major feature,Category,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=307804,,Autosomal recessive
21284,307773,Autosomal dominant diffuse mutilating palmoplantar keratoderma,Clinical group,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=307773,,Autosomal dominant
21289,307936,Hypotrichosis-osteolysis-periodontitis-palmoplantar keratoderma syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=307936,Infancy|Neonatal,
21291,307995,Marginal papular palmoplantar keratoderma,Clinical group,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=307995,,Autosomal dominant
21295,308041,Autosomal recessive disease associated with punctate palmoplantar keratoderma as a major feature,Category,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308041,,Autosomal recessive
21294,308031,Autosomal dominant disease associated with punctate palmoplantar keratoderma as a major feature,Category,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308031,,Autosomal dominant
21342,309111,Combined pancreatic lipase-colipase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=309111,Neonatal,
21340,309031,Pancreatic triacylglycerol lipase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=309031,Infancy,Not applicable
21341,309108,Pancreatic colipase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=309108,Infancy,Autosomal recessive
21338,309025,Mevalonate kinase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=309025,Infancy,Not applicable
21336,309015,Familial lipoprotein lipase deficiency,Etiological subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=309015,Childhood|Infancy,
21337,309020,Familial apolipoprotein C-II deficiency,Etiological subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=309020,Adolescent|Childhood,Autosomal recessive
6023,178,Chordoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=178,Adult,Autosomal dominant|Not applicable
6020,2637,Microcephalic osteodysplastic primordial dwarfism type II,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2637,Antenatal|Infancy|Neonatal,Autosomal recessive
6021,592,Macrophagic myofasciitis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592,Adolescent|Adult|Childhood|Elderly,Not applicable
21321,308552,"Glycogen storage disease due to acid maltase deficiency, infantile onset",Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308552,Antenatal|Infancy|Neonatal,Autosomal recessive
21364,309271,"Metachromatic leukodystrophy, adult form",Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=309271,Adult,
21366,309282,"Alpha-mannosidosis, infantile form",Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=309282,Infancy,
